order_id,customer_id,order_date,payment_method,order_status
696,657,05-08-2025,Net Banking,Delivered
697,85,14-06-2024,COD,Returned
698,368,25-03-2025,Net Banking,Shipped
699,509,30-05-2024,Card,Cancelled
700,906,03-11-2024,COD,Cancelled
701,455,15-04-2026,UPI,Cancelled
702,302,23-02-2025,Card,Cancelled
703,248,15-05-2026,Net Banking,Cancelled
704,432,19-01-2026,COD,Delivered
705,264,03-04-2026,Card,Returned
706,261,21-01-2026,Net Banking,Cancelled
707,683,19-08-2025,UPI,Shipped
708,807,30-01-2025,Card,Returned
709,781,28-04-2026,COD,Returned
710,677,07-11-2024,Net Banking,Cancelled
711,138,11-01-2026,Net Banking,Shipped
712,173,06-04-2026,COD,Returned
713,754,09-04-2025,UPI,Shipped
714,765,28-03-2026,Net Banking,Delivered
715,794,11-05-2026,COD,Delivered
716,302,05-08-2025,Card,Shipped
717,149,10-09-2025,UPI,Cancelled
718,350,18-09-2025,UPI,Cancelled
719,924,11-02-2026,COD,Cancelled
720,484,24-09-2025,Card,Delivered
721,698,30-07-2024,COD,Shipped
722,544,12-02-2026,Net Banking,Returned
723,94,04-07-2024,UPI,Delivered
724,862,11-05-2026,COD,Cancelled
725,505,04-03-2026,Net Banking,Shipped
726,32,13-06-2024,UPI,Shipped
727,253,23-05-2025,Net Banking,Returned
728,444,19-04-2026,UPI,Shipped
729,707,27-08-2025,Net Banking,Returned
730,543,11-06-2025,COD,Shipped
731,806,23-03-2025,Net Banking,Delivered
732,567,04-06-2024,COD,Returned
733,654,27-11-2024,Net Banking,Cancelled
734,541,25-01-2025,Card,Delivered
735,537,08-08-2024,COD,Returned
736,364,28-01-2025,COD,Shipped
737,711,12-04-2026,UPI,Shipped
738,561,12-06-2024,COD,Delivered
739,504,25-07-2025,Card,Returned
740,450,04-09-2024,Net Banking,Delivered
741,617,12-10-2024,Net Banking,Delivered
742,365,27-06-2025,UPI,Cancelled
743,787,02-04-2025,Net Banking,Shipped
744,430,04-08-2025,Net Banking,Delivered
745,556,10-05-2025,Card,Delivered
746,787,18-08-2024,Card,Cancelled
747,953,12-11-2025,Net Banking,Shipped
748,489,04-12-2024,Net Banking,Shipped
749,418,03-11-2024,Net Banking,Delivered
750,55,28-09-2025,COD,Cancelled
751,244,13-01-2025,Card,Returned
752,452,09-05-2026,Net Banking,Returned
753,553,07-03-2026,COD,Shipped
754,823,04-12-2025,UPI,Returned
755,703,17-09-2025,Net Banking,Delivered
756,40,22-06-2024,COD,Shipped
757,520,11-11-2024,Net Banking,Shipped
758,48,13-11-2024,Card,Returned
759,894,30-01-2026,UPI,Shipped
760,940,24-03-2026,COD,Shipped
761,868,20-11-2024,COD,Cancelled
762,770,08-01-2025,COD,Cancelled
763,167,19-12-2024,UPI,Cancelled
764,846,24-11-2025,COD,Delivered
765,738,26-12-2025,Card,Cancelled
766,29,28-09-2025,Net Banking,Returned
767,633,09-10-2025,Card,Returned
768,243,07-02-2026,UPI,Cancelled
769,889,21-03-2026,Net Banking,Shipped
770,731,13-11-2024,Card,Delivered
771,747,26-09-2024,Card,Returned
772,533,10-07-2024,COD,Delivered
773,715,11-05-2025,UPI,Shipped
774,603,08-09-2024,COD,Shipped
775,647,16-02-2025,UPI,Delivered
776,158,21-07-2024,UPI,Delivered
777,692,10-11-2025,Card,Shipped
778,941,20-04-2025,COD,Cancelled
779,141,13-09-2025,COD,Delivered
780,874,29-11-2024,Card,Cancelled
781,730,29-05-2025,UPI,Cancelled
782,744,17-11-2024,COD,Delivered
783,116,10-06-2024,UPI,Cancelled
784,763,29-08-2024,COD,Cancelled
785,546,30-08-2025,Card,Returned
786,24,02-08-2025,Net Banking,Returned
787,880,29-08-2024,Net Banking,Cancelled
788,219,04-09-2024,UPI,Cancelled
789,461,12-03-2026,Card,Shipped
790,834,21-04-2025,COD,Delivered
791,456,12-06-2024,Net Banking,Delivered
792,897,20-06-2024,Card,Cancelled
793,150,29-05-2025,UPI,Shipped
794,895,30-12-2024,Net Banking,Cancelled
795,884,12-10-2025,Net Banking,Shipped
796,874,17-06-2025,Card,Shipped
797,468,28-09-2024,Net Banking,Shipped
798,714,09-05-2025,Card,Cancelled
799,205,07-03-2025,Card,Returned
800,789,19-09-2025,UPI,Delivered
801,662,19-12-2025,COD,Delivered
802,785,19-11-2024,UPI,Shipped
803,371,31-07-2025,Card,Cancelled
804,477,02-11-2024,Net Banking,Cancelled
805,986,11-04-2026,UPI,Shipped
806,487,21-06-2025,COD,Delivered
807,9,20-03-2026,COD,Returned
808,728,23-03-2025,COD,Cancelled
809,151,23-01-2026,UPI,Returned
810,384,24-04-2025,COD,Delivered
811,981,19-07-2025,UPI,Cancelled
812,377,30-10-2025,Net Banking,Returned
813,336,15-05-2026,UPI,Shipped
814,942,29-06-2025,Net Banking,Returned
815,548,06-09-2025,UPI,Cancelled
816,106,18-07-2024,Card,Cancelled
817,836,29-05-2025,UPI,Delivered
818,73,30-04-2025,COD,Shipped
819,620,24-12-2024,Net Banking,Delivered
820,291,08-09-2025,COD,Returned
821,827,21-04-2025,UPI,Cancelled
822,404,21-10-2025,Card,Cancelled
823,384,01-05-2025,Net Banking,Shipped
824,457,24-12-2025,COD,Shipped
825,401,11-12-2025,Net Banking,Returned
826,648,26-02-2025,Net Banking,Shipped
827,949,02-03-2026,COD,Returned
828,951,11-11-2024,COD,Returned
829,530,26-11-2024,Card,Shipped
830,132,20-03-2026,UPI,Cancelled
831,224,16-05-2026,Net Banking,Cancelled
832,556,09-04-2025,COD,Returned
833,133,04-08-2024,Net Banking,Delivered
834,969,10-09-2024,COD,Delivered
835,449,28-05-2025,COD,Shipped
836,316,09-05-2025,Net Banking,Delivered
837,797,27-04-2026,COD,Shipped
838,213,08-05-2026,Card,Returned
839,786,13-08-2025,Card,Returned
840,322,01-02-2026,Net Banking,Returned
841,346,02-09-2024,Card,Delivered
842,82,07-04-2025,Card,Delivered
843,957,10-09-2025,UPI,Cancelled
844,49,10-01-2025,UPI,Returned
845,484,22-12-2025,UPI,Delivered
846,719,21-09-2025,UPI,Cancelled
847,750,10-04-2026,COD,Cancelled
848,449,28-03-2025,Card,Shipped
849,718,04-03-2025,UPI,Delivered
850,764,13-12-2024,UPI,Delivered
851,563,11-09-2024,Net Banking,Returned
852,798,01-06-2024,COD,Delivered
853,334,15-10-2024,COD,Returned
854,340,08-02-2025,Net Banking,Cancelled
855,818,17-08-2025,COD,Shipped
856,749,06-07-2025,UPI,Delivered
857,700,01-03-2026,COD,Returned
858,980,16-07-2025,Net Banking,Delivered
859,180,24-12-2024,UPI,Returned
860,102,24-03-2026,Net Banking,Delivered
861,565,27-08-2024,Net Banking,Cancelled
862,560,20-08-2025,Card,Cancelled
863,614,14-12-2024,COD,Shipped
864,105,17-04-2025,Card,Shipped
865,35,03-03-2025,Net Banking,Shipped
866,878,14-07-2025,Net Banking,Returned
867,596,10-12-2025,Net Banking,Shipped
868,623,27-08-2025,UPI,Returned
869,139,13-12-2025,UPI,Delivered
870,727,09-02-2026,Card,Shipped
871,940,14-10-2025,Card,Returned
872,444,15-09-2024,Card,Delivered
873,168,05-08-2025,Card,Shipped
874,818,23-05-2025,COD,Shipped
875,479,02-10-2025,COD,Shipped
876,398,11-07-2024,UPI,Cancelled
877,532,19-08-2025,COD,Returned
878,840,23-12-2024,Net Banking,Cancelled
879,222,24-12-2025,COD,Cancelled
880,72,25-12-2024,UPI,Shipped
881,780,24-12-2025,COD,Delivered
882,181,28-05-2024,UPI,Delivered
883,765,28-09-2024,Card,Cancelled
884,545,20-05-2025,Net Banking,Returned
885,277,24-05-2025,COD,Shipped
886,735,14-07-2024,Card,Returned
887,52,27-04-2026,Card,Delivered
888,160,09-07-2024,Net Banking,Cancelled
889,539,01-11-2024,UPI,Shipped
890,419,18-02-2026,COD,Returned
891,871,29-11-2024,Card,Delivered
892,11,01-03-2026,UPI,Returned
893,185,14-02-2026,COD,Shipped
894,214,30-01-2025,Net Banking,Delivered
895,442,06-07-2024,COD,Delivered
896,440,27-07-2025,Card,Returned
897,883,19-11-2024,Card,Delivered
898,392,31-03-2025,Net Banking,Delivered
899,72,26-07-2024,Card,Shipped
900,994,17-10-2024,Net Banking,Delivered
901,316,24-02-2025,Card,Returned
902,372,24-01-2026,COD,Shipped
903,870,21-08-2025,Card,Cancelled
904,399,14-02-2025,COD,Cancelled
905,467,31-03-2025,Card,Returned
906,32,14-10-2025,COD,Cancelled
907,659,21-12-2025,Card,Returned
908,544,06-04-2025,COD,Delivered
909,869,08-09-2025,COD,Returned
910,178,22-11-2025,Net Banking,Delivered
911,792,10-06-2025,Card,Cancelled
912,367,13-09-2024,UPI,Returned
913,980,09-08-2025,UPI,Returned
914,114,11-06-2024,COD,Delivered
915,386,05-05-2026,COD,Cancelled
916,670,16-11-2025,UPI,Delivered
917,315,26-08-2024,UPI,Delivered
918,234,03-07-2024,Net Banking,Shipped
919,209,23-11-2025,Net Banking,Returned
920,450,26-05-2026,COD,Delivered
921,932,30-05-2024,Card,Delivered
922,721,19-12-2025,Card,Delivered
923,348,19-12-2025,Net Banking,Returned
924,353,15-09-2024,UPI,Delivered
925,427,16-04-2025,Card,Returned
926,429,28-04-2026,UPI,Cancelled
927,605,06-11-2024,UPI,Returned
928,918,29-06-2024,Card,Cancelled
929,692,14-02-2026,UPI,Cancelled
930,24,07-07-2025,Net Banking,Returned
931,366,21-02-2026,Card,Cancelled
932,351,14-02-2025,Net Banking,Delivered
933,3,14-01-2025,Net Banking,Delivered
934,356,31-10-2025,COD,Cancelled
935,775,22-07-2024,Card,Returned
936,694,29-01-2025,Card,Returned
937,560,06-10-2024,Card,Cancelled
938,52,08-07-2024,Net Banking,Delivered
939,986,11-12-2024,Net Banking,Returned
940,569,21-10-2024,Net Banking,Delivered
941,507,24-07-2024,Net Banking,Cancelled
942,830,23-09-2024,Card,Delivered
943,607,09-04-2025,Net Banking,Delivered
944,104,02-10-2024,UPI,Returned
945,325,17-09-2024,COD,Returned
946,981,21-12-2024,UPI,Shipped
947,96,05-10-2024,Card,Cancelled
948,82,07-05-2025,UPI,Returned
949,918,13-11-2024,Net Banking,Shipped
950,758,08-01-2025,COD,Delivered
951,675,14-02-2026,Net Banking,Returned
952,356,29-04-2025,COD,Cancelled
953,941,10-08-2025,UPI,Cancelled
954,797,02-01-2025,Net Banking,Returned
955,839,05-03-2025,COD,Returned
956,904,05-01-2026,Net Banking,Cancelled
957,857,14-08-2025,Net Banking,Delivered
958,45,16-08-2025,COD,Delivered
959,240,06-08-2025,COD,Shipped
960,893,18-12-2025,UPI,Cancelled
961,815,03-05-2026,COD,Cancelled
962,710,26-04-2025,UPI,Delivered
963,912,10-05-2026,Card,Delivered
964,72,10-08-2025,COD,Delivered
965,409,16-06-2025,Card,Shipped
966,234,06-11-2025,Card,Delivered
967,822,20-01-2025,COD,Delivered
968,163,19-05-2026,COD,Delivered
969,807,23-05-2026,Net Banking,Delivered
970,255,16-03-2026,Card,Delivered
971,72,29-04-2026,UPI,Shipped
972,296,14-04-2026,COD,Cancelled
973,472,16-05-2025,COD,Cancelled
974,148,01-03-2025,COD,Returned
975,691,26-04-2026,Card,Cancelled
976,231,26-12-2025,Card,Shipped
977,771,25-12-2025,Card,Returned
978,991,19-04-2026,UPI,Returned
979,21,03-06-2024,COD,Shipped
980,25,18-03-2026,Net Banking,Returned
981,876,08-06-2025,Card,Cancelled
982,68,15-11-2025,Net Banking,Returned
983,811,04-09-2025,Card,Returned
984,649,09-07-2024,Card,Returned
985,969,29-01-2026,Card,Returned
986,312,27-03-2026,Card,Cancelled
987,783,13-10-2025,COD,Shipped
988,373,23-07-2025,Net Banking,Returned
989,148,16-05-2026,Net Banking,Returned
990,403,14-01-2025,Card,Delivered
991,72,30-08-2024,COD,Returned
992,572,19-07-2025,Card,Returned
993,646,07-05-2026,Net Banking,Delivered
994,222,21-09-2024,Net Banking,Cancelled
995,918,03-08-2024,UPI,Shipped
996,862,17-02-2025,COD,Returned
997,387,27-06-2024,UPI,Shipped
998,740,14-04-2026,Card,Shipped
999,97,16-05-2025,COD,Delivered
1000,674,15-01-2025,Card,Cancelled
1001,641,15-06-2025,UPI,Delivered
1002,989,04-11-2024,Net Banking,Returned
1003,219,28-03-2026,COD,Returned
1004,368,23-07-2024,COD,Returned
1005,772,21-08-2025,COD,Shipped
1006,151,14-03-2026,Net Banking,Shipped
1007,260,19-01-2025,Net Banking,Shipped
1008,238,21-01-2025,Net Banking,Shipped
1009,597,07-10-2025,UPI,Shipped
1010,853,08-02-2025,COD,Delivered
1011,607,25-08-2025,UPI,Delivered
1012,920,18-04-2025,UPI,Shipped
1013,308,24-03-2025,COD,Shipped
1014,857,10-11-2024,Card,Shipped
1015,552,29-10-2024,Card,Shipped
1016,865,01-03-2026,UPI,Cancelled
1017,170,08-01-2026,COD,Shipped
1018,174,12-01-2025,Net Banking,Returned
1019,198,05-02-2026,Net Banking,Shipped
1020,808,15-01-2025,Net Banking,Shipped
1021,875,07-01-2025,Card,Cancelled
1022,292,18-07-2025,COD,Cancelled
1023,796,06-06-2024,COD,Shipped
1024,720,15-03-2026,Card,Cancelled
1025,980,23-06-2024,COD,Returned
1026,538,27-12-2025,Net Banking,Cancelled
1027,397,26-10-2024,COD,Returned
1028,857,09-03-2026,COD,Shipped
1029,210,11-12-2024,Card,Delivered
1030,764,28-07-2024,COD,Delivered
1031,303,11-10-2025,UPI,Delivered
1032,175,20-02-2026,UPI,Cancelled
1033,893,05-08-2025,UPI,Cancelled
1034,603,24-12-2024,COD,Shipped
1035,35,22-10-2024,Net Banking,Shipped
1036,694,21-01-2026,UPI,Shipped
1037,198,15-10-2024,Card,Shipped
1038,466,29-12-2025,Net Banking,Cancelled
1039,499,21-03-2025,COD,Shipped
1040,830,10-11-2024,COD,Returned
1041,707,12-10-2025,UPI,Returned
1042,655,27-03-2026,UPI,Shipped
1043,562,10-09-2025,Card,Delivered
1044,338,30-09-2025,Net Banking,Delivered
1045,170,17-09-2024,UPI,Cancelled
1046,102,20-03-2025,COD,Delivered
1047,945,27-07-2025,UPI,Delivered
1048,910,17-03-2025,Net Banking,Returned
1049,433,02-05-2026,Net Banking,Delivered
1050,856,05-10-2025,UPI,Delivered
1051,654,26-02-2026,COD,Cancelled
1052,594,08-05-2026,Card,Delivered
1053,850,30-09-2024,COD,Cancelled
1054,554,17-12-2025,COD,Shipped
1055,497,06-06-2024,COD,Cancelled
1056,100,12-03-2025,Net Banking,Returned
1057,766,15-12-2024,Net Banking,Shipped
1058,860,02-10-2025,UPI,Cancelled
1059,185,24-10-2024,UPI,Cancelled
1060,449,01-08-2024,Net Banking,Returned
1061,41,26-07-2024,COD,Shipped
1062,548,22-09-2025,Net Banking,Returned
1063,986,12-12-2024,COD,Returned
1064,531,12-04-2025,Net Banking,Cancelled
1065,529,03-01-2025,UPI,Cancelled
1066,209,22-06-2024,Card,Shipped
1067,467,05-05-2025,Card,Returned
1068,771,04-08-2025,Net Banking,Returned
1069,873,18-12-2024,Card,Cancelled
1070,245,16-08-2025,COD,Returned
1071,99,01-10-2024,Card,Returned
1072,958,09-02-2026,UPI,Delivered
1073,940,14-01-2026,COD,Cancelled
1074,965,08-03-2026,UPI,Cancelled
1075,39,03-06-2025,UPI,Delivered
1076,930,25-07-2025,Net Banking,Shipped
1077,417,13-03-2025,COD,Shipped
1078,315,16-02-2025,UPI,Shipped
1079,649,05-02-2026,COD,Cancelled
1080,649,08-06-2024,UPI,Returned
1081,218,01-07-2024,Net Banking,Returned
1082,925,11-11-2024,COD,Cancelled
1083,524,02-03-2025,UPI,Cancelled
1084,691,12-06-2024,COD,Delivered
1085,829,09-11-2025,Net Banking,Delivered
1086,478,12-09-2025,Net Banking,Delivered
1087,820,24-01-2026,Card,Shipped
1088,98,10-04-2026,COD,Cancelled
1089,724,14-04-2026,COD,Shipped
1090,284,27-11-2024,UPI,Returned
1091,400,08-11-2024,UPI,Shipped
1092,745,10-12-2025,Net Banking,Shipped
1093,831,30-12-2024,COD,Cancelled
1094,722,07-02-2026,Net Banking,Returned
1095,810,10-09-2025,UPI,Shipped
1096,222,26-07-2024,COD,Cancelled
1097,137,08-11-2025,Card,Returned
1098,416,18-03-2026,UPI,Shipped
1099,341,16-10-2025,UPI,Delivered
1100,592,08-05-2025,Card,Returned
1101,251,18-02-2025,Net Banking,Delivered
1102,585,06-09-2025,COD,Cancelled
1103,840,08-05-2026,Net Banking,Shipped
1104,871,08-09-2024,Net Banking,Cancelled
1105,862,09-06-2024,COD,Shipped
1106,290,22-11-2024,COD,Shipped
1107,841,19-11-2025,Card,Delivered
1108,884,24-08-2025,Card,Delivered
1109,945,19-07-2024,UPI,Cancelled
1110,242,18-01-2026,UPI,Shipped
1111,35,17-11-2024,COD,Cancelled
1112,685,21-02-2026,UPI,Delivered
1113,166,20-08-2024,UPI,Delivered
1114,382,21-03-2026,Net Banking,Returned
1115,286,14-02-2026,Card,Returned
1116,987,03-06-2025,COD,Delivered
1117,726,29-09-2024,COD,Delivered
1118,316,18-05-2025,COD,Delivered
1119,179,01-12-2025,Card,Shipped
1120,897,15-01-2026,Net Banking,Shipped
1121,710,29-12-2025,UPI,Cancelled
1122,185,29-04-2025,UPI,Returned
1123,841,08-02-2025,Card,Delivered
1124,532,16-06-2025,UPI,Cancelled
1125,202,15-09-2024,COD,Delivered
1126,492,29-08-2025,Card,Shipped
1127,616,22-07-2024,UPI,Returned
1128,7,20-08-2025,COD,Shipped
1129,392,02-11-2025,UPI,Cancelled
1130,858,30-11-2025,COD,Shipped
1131,13,28-03-2026,UPI,Cancelled
1132,772,05-03-2026,Card,Shipped
1133,167,12-10-2025,Card,Shipped
1134,791,16-04-2026,UPI,Returned
1135,501,01-02-2026,Card,Delivered
1136,57,10-11-2025,COD,Delivered
1137,807,25-04-2025,Net Banking,Returned
1138,491,04-08-2025,COD,Returned
1139,2,25-05-2026,COD,Cancelled
1140,637,02-04-2026,Card,Returned
1141,979,22-04-2025,Card,Shipped
1142,160,07-07-2025,COD,Returned
1143,768,14-01-2025,UPI,Cancelled
1144,857,01-09-2024,Card,Shipped
1145,918,05-09-2024,UPI,Delivered
1146,633,02-01-2025,Net Banking,Returned
1147,491,29-04-2025,Card,Cancelled
1148,791,28-08-2025,Card,Returned
1149,685,17-11-2025,Net Banking,Cancelled
1150,203,16-12-2025,Net Banking,Cancelled
1151,217,14-06-2025,Net Banking,Shipped
1152,230,23-03-2025,UPI,Returned
1153,911,19-04-2025,UPI,Cancelled
1154,804,07-01-2025,UPI,Returned
1155,576,26-05-2026,Card,Returned
1156,367,27-03-2026,Net Banking,Cancelled
1157,169,10-12-2025,COD,Delivered
1158,992,28-07-2024,COD,Delivered
1159,1000,11-02-2025,Net Banking,Shipped
1160,49,03-09-2025,Net Banking,Cancelled
1161,399,17-05-2025,UPI,Cancelled
1162,409,18-06-2024,Card,Returned
1163,801,14-05-2026,Card,Cancelled
1164,299,30-08-2024,Net Banking,Delivered
1165,206,30-01-2025,UPI,Shipped
1166,326,26-04-2026,Card,Delivered
1167,200,06-12-2025,Card,Cancelled
1168,575,19-11-2024,UPI,Returned
1169,684,20-12-2024,Net Banking,Cancelled
1170,371,25-11-2024,UPI,Shipped
1171,726,08-12-2025,COD,Shipped
1172,704,06-05-2025,Net Banking,Delivered
1173,164,11-10-2025,Net Banking,Shipped
1174,124,07-03-2026,COD,Returned
1175,761,26-10-2024,UPI,Shipped
1176,501,24-03-2025,Net Banking,Shipped
1177,855,11-08-2025,COD,Shipped
1178,192,28-01-2025,COD,Returned
1179,222,03-08-2024,Card,Shipped
1180,442,31-12-2024,UPI,Shipped
1181,772,26-07-2025,Card,Returned
1182,466,09-01-2026,Net Banking,Delivered
1183,503,24-12-2024,UPI,Cancelled
1184,819,20-03-2025,Card,Delivered
1185,320,13-07-2024,Net Banking,Cancelled
1186,416,21-02-2026,Card,Cancelled
1187,684,30-09-2025,Card,Cancelled
1188,142,13-10-2024,UPI,Returned
1189,180,21-12-2024,Net Banking,Shipped
1190,146,01-12-2024,UPI,Returned
1191,233,11-07-2025,UPI,Returned
1192,623,20-10-2024,UPI,Shipped
1193,64,06-10-2025,Net Banking,Shipped
1194,340,26-11-2024,UPI,Delivered
1195,485,21-09-2025,COD,Shipped
1196,490,24-04-2025,Net Banking,Delivered
1197,11,20-03-2025,Card,Returned
1198,19,13-03-2025,UPI,Returned
1199,744,13-04-2026,Card,Shipped
1200,520,17-09-2025,Net Banking,Shipped
1201,862,15-05-2026,UPI,Returned
1202,887,31-01-2026,UPI,Returned
1203,397,06-03-2026,COD,Delivered
1204,42,27-12-2024,Net Banking,Returned
1205,311,15-07-2024,Net Banking,Returned
1206,494,09-05-2026,COD,Shipped
1207,58,28-03-2025,Net Banking,Shipped
1208,257,23-11-2025,COD,Delivered
1209,314,31-07-2025,UPI,Shipped
1210,543,21-05-2025,UPI,Cancelled
1211,243,14-07-2025,Card,Returned
1212,876,07-07-2024,Card,Cancelled
1213,792,26-08-2024,UPI,Returned
1214,933,14-09-2024,Net Banking,Shipped
1215,743,04-11-2025,COD,Returned
1216,72,28-10-2024,Net Banking,Cancelled
1217,187,25-10-2024,UPI,Cancelled
1218,360,31-08-2025,COD,Delivered
1219,537,24-08-2025,UPI,Delivered
1220,941,29-08-2025,COD,Delivered
1221,54,06-01-2026,UPI,Cancelled
1222,124,28-10-2025,COD,Returned
1223,651,13-07-2025,Card,Delivered
1224,281,25-06-2025,COD,Delivered
1225,876,23-03-2026,COD,Returned
1226,847,02-11-2025,Card,Cancelled
1227,156,24-07-2025,Net Banking,Cancelled
1228,974,10-04-2025,COD,Delivered
1229,992,31-08-2024,UPI,Delivered
1230,694,05-02-2026,Net Banking,Delivered
1231,416,07-08-2024,COD,Delivered
1232,355,05-09-2024,Net Banking,Cancelled
1233,6,02-02-2026,COD,Delivered
1234,742,05-06-2025,Net Banking,Shipped
1235,494,25-08-2024,Card,Returned
1236,503,02-10-2025,Card,Returned
1237,644,06-12-2024,UPI,Delivered
1238,765,14-05-2026,Card,Shipped
1239,832,21-07-2025,UPI,Cancelled
1240,9,10-03-2025,UPI,Cancelled
1241,649,10-01-2026,Card,Cancelled
1242,403,05-02-2025,Card,Returned
1243,933,21-01-2026,UPI,Delivered
1244,52,13-03-2025,COD,Returned
1245,793,20-12-2025,UPI,Cancelled
1246,254,20-01-2026,UPI,Delivered
1247,675,28-09-2024,UPI,Delivered
1248,504,03-08-2024,COD,Returned
1249,30,21-08-2024,UPI,Cancelled
1250,753,31-10-2024,UPI,Shipped
1251,582,06-03-2025,COD,Delivered
1252,543,20-11-2024,Net Banking,Cancelled
1253,810,06-07-2025,Card,Shipped
1254,363,01-08-2025,COD,Returned
1255,590,06-03-2026,Card,Returned
1256,598,02-04-2025,Card,Cancelled
1257,279,20-08-2025,Net Banking,Returned
1258,269,05-07-2025,Net Banking,Delivered
1259,679,07-04-2025,Card,Shipped
1260,950,07-09-2025,Net Banking,Shipped
1261,513,21-11-2024,Card,Cancelled
1262,628,16-03-2026,Net Banking,Returned
1263,22,28-07-2025,Net Banking,Returned
